[10/Jun/2014:17:53:10:000 +0000]|200.19.190.152|10.62.204.42|/Benchmarks/MultiplicaMatrizServlet|0|200.19.190.152|0
[10/Jun/2014:18:14:02:700 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1259|10.102.12.52|224
[10/Jun/2014:18:14:02:701 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1709|10.102.12.52|224
[10/Jun/2014:18:14:02:702 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|5544|10.102.12.52|224
[10/Jun/2014:18:14:02:703 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1839|10.102.12.52|224
[10/Jun/2014:18:14:02:704 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1888|10.102.12.52|224
[10/Jun/2014:18:14:02:705 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|6592|10.102.12.52|224
[10/Jun/2014:18:14:02:706 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1948|10.102.12.52|224
[10/Jun/2014:18:14:02:707 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|6390|10.102.12.52|224
[10/Jun/2014:18:14:02:708 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|6895|10.102.12.52|224
[10/Jun/2014:18:14:05:709 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|447|10.102.12.52|223
[10/Jun/2014:18:14:05:710 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2192|10.102.12.52|224
[10/Jun/2014:18:14:05:711 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|4728|10.102.12.52|224
[10/Jun/2014:18:14:05:712 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2309|10.102.12.52|224
[10/Jun/2014:18:14:05:713 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2359|10.102.12.52|224
[10/Jun/2014:18:14:05:714 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2440|10.102.12.52|224
[10/Jun/2014:18:14:05:715 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2493|10.102.12.52|224
[10/Jun/2014:18:14:05:716 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2526|10.102.12.52|224
[10/Jun/2014:18:14:05:717 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2550|10.102.12.52|224
[10/Jun/2014:18:14:05:718 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2573|10.102.12.52|224
[10/Jun/2014:18:14:14:719 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|7654|10.102.12.52|224
[10/Jun/2014:18:14:14:720 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|7713|10.102.12.52|224
[10/Jun/2014:18:14:14:721 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|7768|10.102.12.52|224
[10/Jun/2014:18:14:14:722 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|7825|10.102.12.52|224
[10/Jun/2014:18:14:15:723 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|3656|10.102.12.52|224
[10/Jun/2014:18:14:15:724 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|3731|10.102.12.52|224
[10/Jun/2014:18:14:15:725 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|3800|10.102.12.52|224
[10/Jun/2014:18:14:15:726 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|3869|10.102.12.52|224
[10/Jun/2014:18:14:15:727 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|3940|10.102.12.52|224
[10/Jun/2014:18:14:15:728 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|3979|10.102.12.52|224
[10/Jun/2014:18:14:15:729 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|3981|10.102.12.52|224
[10/Jun/2014:18:14:15:730 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|3983|10.102.12.52|224
[10/Jun/2014:18:14:15:731 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|3985|10.102.12.52|224
[10/Jun/2014:18:14:19:732 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|14465|10.102.12.52|225
[10/Jun/2014:18:14:19:733 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|12205|10.102.12.52|225
[10/Jun/2014:18:14:20:734 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|15353|10.102.12.52|225
[10/Jun/2014:18:14:20:735 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|8967|10.102.12.52|224
[10/Jun/2014:18:14:21:736 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|13722|10.102.12.52|225
[10/Jun/2014:18:14:21:737 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|13756|10.102.12.52|225
[10/Jun/2014:18:14:21:738 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|13798|10.102.12.52|225
[10/Jun/2014:18:14:21:739 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|16539|10.102.12.52|225
[10/Jun/2014:18:14:21:740 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|15096|10.102.12.52|225
[10/Jun/2014:18:14:22:741 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|16959|10.102.12.52|225
[10/Jun/2014:18:14:22:742 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|16961|10.102.12.52|225
[10/Jun/2014:18:14:22:743 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|16969|10.102.12.52|225
[10/Jun/2014:18:14:23:744 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|15381|10.102.12.52|225
[10/Jun/2014:18:14:27:745 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2|10.102.12.52|221
[10/Jun/2014:18:14:27:746 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2|10.102.12.52|221
[10/Jun/2014:18:14:28:747 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2|10.102.12.52|221
[10/Jun/2014:18:14:28:748 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2|10.102.12.52|221
[10/Jun/2014:18:14:29:749 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|3|10.102.12.52|221
[10/Jun/2014:18:14:29:750 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2|10.102.12.52|221
[10/Jun/2014:18:14:30:751 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2|10.102.12.52|221
[10/Jun/2014:18:14:30:752 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|13|10.102.12.52|222
[10/Jun/2014:18:14:31:753 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2|10.102.12.52|221
[10/Jun/2014:18:14:31:754 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2|10.102.12.52|221
[10/Jun/2014:18:14:32:755 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2|10.102.12.52|221
[10/Jun/2014:18:14:32:756 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2|10.102.12.52|221
[10/Jun/2014:18:14:33:757 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2|10.102.12.52|221
[10/Jun/2014:18:14:33:758 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2|10.102.12.52|221
[10/Jun/2014:18:14:34:759 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|17|10.102.12.52|222
[10/Jun/2014:18:14:34:760 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2|10.102.12.52|221
[10/Jun/2014:18:14:35:761 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|3|10.102.12.52|221
[10/Jun/2014:18:14:35:762 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2|10.102.12.52|221
[10/Jun/2014:18:14:36:763 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|45|10.102.12.52|222
[10/Jun/2014:18:14:36:764 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2|10.102.12.52|221
[10/Jun/2014:18:14:37:765 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|70|10.102.12.52|222
[10/Jun/2014:18:14:37:766 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2|10.102.12.52|221
[10/Jun/2014:18:14:38:767 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|3|10.102.12.52|221
[10/Jun/2014:18:14:38:768 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|53|10.102.12.52|222
[10/Jun/2014:18:14:39:769 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|20|10.102.12.52|222
[10/Jun/2014:18:14:39:770 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2|10.102.12.52|221
[10/Jun/2014:18:14:40:771 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2|10.102.12.52|221
[10/Jun/2014:18:14:40:772 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|3|10.102.12.52|221
[10/Jun/2014:18:14:41:773 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2|10.102.12.52|221
[10/Jun/2014:18:14:41:774 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|3|10.102.12.52|221
[10/Jun/2014:18:14:42:775 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|52|10.102.12.52|222
[10/Jun/2014:18:14:42:776 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|14|10.102.12.52|222
[10/Jun/2014:18:14:43:777 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2|10.102.12.52|221
[10/Jun/2014:18:14:43:778 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2|10.102.12.52|221
[10/Jun/2014:18:14:44:779 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2|10.102.12.52|221
[10/Jun/2014:18:14:44:780 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|50|10.102.12.52|222
[10/Jun/2014:18:14:45:781 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|18|10.102.12.52|222
[10/Jun/2014:18:14:45:782 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2|10.102.12.52|221
[10/Jun/2014:18:14:46:783 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1|10.102.12.52|221
[10/Jun/2014:18:14:46:784 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2|10.102.12.52|221
[10/Jun/2014:18:14:47:785 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|21|10.102.12.52|222
[10/Jun/2014:18:14:47:786 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|3|10.102.12.52|221
[10/Jun/2014:18:14:48:787 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|58|10.102.12.52|222
[10/Jun/2014:18:14:48:788 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|35|10.102.12.52|222
[10/Jun/2014:18:14:49:789 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2|10.102.12.52|221
[10/Jun/2014:18:14:49:790 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|3|10.102.12.52|221
[10/Jun/2014:18:14:50:791 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2|10.102.12.52|221
[10/Jun/2014:18:14:50:792 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|37|10.102.12.52|222
[10/Jun/2014:18:14:51:793 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2|10.102.12.52|221
[10/Jun/2014:18:14:51:794 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|3|10.102.12.52|221
[10/Jun/2014:18:15:26:795 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|3|10.102.12.52|221
[10/Jun/2014:18:15:27:796 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|34|10.102.12.52|222
[10/Jun/2014:18:15:27:797 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|65|10.102.12.52|222
[10/Jun/2014:18:15:28:798 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|117|10.102.12.52|223
[10/Jun/2014:18:15:28:799 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|496|10.102.12.52|223
[10/Jun/2014:18:15:28:800 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|797|10.102.12.52|223
[10/Jun/2014:18:15:29:801 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|461|10.102.12.52|223
[10/Jun/2014:18:15:29:802 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|583|10.102.12.52|223
[10/Jun/2014:18:15:29:803 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|622|10.102.12.52|223
[10/Jun/2014:18:15:30:804 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1182|10.102.12.52|224
[10/Jun/2014:18:15:30:805 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1254|10.102.12.52|224
[10/Jun/2014:18:15:30:806 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|62|10.102.12.52|222
[10/Jun/2014:18:15:31:807 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|35|10.102.12.52|222
[10/Jun/2014:18:15:31:808 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|60|10.102.12.52|222
[10/Jun/2014:18:15:31:809 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|737|10.102.12.52|223
[10/Jun/2014:18:15:31:810 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|409|10.102.12.52|223
[10/Jun/2014:18:15:32:811 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2386|10.102.12.52|224
[10/Jun/2014:18:15:32:812 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|278|10.102.12.52|223
[10/Jun/2014:18:15:33:813 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|364|10.102.12.52|223
[10/Jun/2014:18:15:33:814 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2634|10.102.12.52|224
[10/Jun/2014:18:15:33:815 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|498|10.102.12.52|223
[10/Jun/2014:18:15:33:816 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1191|10.102.12.52|224
[10/Jun/2014:18:15:33:817 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|3410|10.102.12.52|224
[10/Jun/2014:18:15:33:818 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1219|10.102.12.52|224
[10/Jun/2014:18:15:33:819 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|17|10.102.12.52|222
[10/Jun/2014:18:15:36:820 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1307|10.102.12.52|224
[10/Jun/2014:18:15:36:821 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1375|10.102.12.52|224
[10/Jun/2014:18:15:36:822 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1447|10.102.12.52|224
[10/Jun/2014:18:15:36:823 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|3512|10.102.12.52|224
[10/Jun/2014:18:15:38:824 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|701|10.102.12.52|223
[10/Jun/2014:18:15:38:825 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1455|10.102.12.52|224
[10/Jun/2014:18:15:38:826 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|88|10.102.12.52|222
[10/Jun/2014:18:15:39:827 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2869|10.102.12.52|224
[10/Jun/2014:18:15:40:828 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|85|10.102.12.52|222
[10/Jun/2014:18:15:40:829 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|3419|10.102.12.52|224
[10/Jun/2014:18:15:40:830 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|3479|10.102.12.52|224
[10/Jun/2014:18:15:40:831 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|5647|10.102.12.52|224
[10/Jun/2014:18:15:40:832 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|6631|10.102.12.52|224
[10/Jun/2014:18:15:40:833 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|6685|10.102.12.52|224
[10/Jun/2014:18:15:42:834 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|9061|10.102.12.52|224
[10/Jun/2014:18:15:42:835 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|5815|10.102.12.52|224
[10/Jun/2014:18:15:42:836 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1932|10.102.12.52|224
[10/Jun/2014:18:15:42:837 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1970|10.102.12.52|224
[10/Jun/2014:18:15:42:838 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|3719|10.102.12.52|224
[10/Jun/2014:18:15:42:839 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2070|10.102.12.52|224
[10/Jun/2014:18:15:42:840 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|3844|10.102.12.52|224
[10/Jun/2014:18:15:42:841 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2152|10.102.12.52|224
[10/Jun/2014:18:15:42:842 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|3894|10.102.12.52|224
[10/Jun/2014:18:15:42:843 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2195|10.102.12.52|224
[10/Jun/2014:18:15:42:844 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|3936|10.102.12.52|224
[10/Jun/2014:18:15:47:845 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|11399|10.102.12.52|225
[10/Jun/2014:18:15:47:846 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|11438|10.102.12.52|225
[10/Jun/2014:18:15:47:847 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|5742|10.102.12.52|224
[10/Jun/2014:18:15:47:848 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|5805|10.102.12.52|224
[10/Jun/2014:18:15:47:849 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|5870|10.102.12.52|224
[10/Jun/2014:18:15:48:850 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|5938|10.102.12.52|224
[10/Jun/2014:18:15:48:851 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|5998|10.102.12.52|224
[10/Jun/2014:18:15:48:852 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1026|10.102.12.52|223
[10/Jun/2014:18:15:48:853 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1046|10.102.12.52|224
[10/Jun/2014:18:15:48:854 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1083|10.102.12.52|224
[10/Jun/2014:18:15:48:855 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1106|10.102.12.52|224
[10/Jun/2014:18:15:48:856 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|7659|10.102.12.52|224
[10/Jun/2014:18:15:48:857 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1130|10.102.12.52|224
[10/Jun/2014:18:15:48:858 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1746|10.102.12.52|224
[10/Jun/2014:18:15:48:859 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|12511|10.102.12.52|225
[10/Jun/2014:18:15:48:860 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1787|10.102.12.52|224
[10/Jun/2014:18:15:48:861 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1811|10.102.12.52|224
[10/Jun/2014:18:15:48:862 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1831|10.102.12.52|224
[10/Jun/2014:18:15:48:863 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1849|10.102.12.52|224
[10/Jun/2014:18:15:49:864 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1869|10.102.12.52|224
[10/Jun/2014:18:15:49:865 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1873|10.102.12.52|224
[10/Jun/2014:18:15:49:866 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1893|10.102.12.52|224
[10/Jun/2014:18:15:49:867 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1909|10.102.12.52|224
[10/Jun/2014:18:15:49:868 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|8713|10.102.12.52|224
[10/Jun/2014:18:15:49:869 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|12695|10.102.12.52|225
[10/Jun/2014:18:15:49:870 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|8237|10.102.12.52|224
[10/Jun/2014:18:15:49:871 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|6761|10.102.12.52|224
[10/Jun/2014:18:15:56:872 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|7261|10.102.12.52|224
[10/Jun/2014:18:15:56:873 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|7332|10.102.12.52|224
[10/Jun/2014:18:15:56:874 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|7387|10.102.12.52|224
[10/Jun/2014:18:15:56:875 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|7445|10.102.12.52|224
[10/Jun/2014:18:15:56:876 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|7513|10.102.12.52|224
[10/Jun/2014:18:15:56:877 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|7565|10.102.12.52|224
[10/Jun/2014:18:15:56:878 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|7602|10.102.12.52|224
[10/Jun/2014:18:15:56:879 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|7627|10.102.12.52|224
[10/Jun/2014:18:15:57:880 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|5320|10.102.12.52|224
[10/Jun/2014:18:15:57:881 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|5387|10.102.12.52|224
[10/Jun/2014:18:15:57:882 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|5439|10.102.12.52|224
[10/Jun/2014:18:15:58:883 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|5498|10.102.12.52|224
[10/Jun/2014:18:15:58:884 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|5550|10.102.12.52|224
[10/Jun/2014:18:15:58:885 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|5586|10.102.12.52|224
[10/Jun/2014:18:15:58:886 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|5610|10.102.12.52|224
[10/Jun/2014:18:15:58:887 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|5637|10.102.12.52|224
[10/Jun/2014:18:16:01:888 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|14941|10.102.12.52|225
